,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1555,1555.0,1064.39,1077.86,1063.99,1077.7,14021.93,2276.48
1556,1556.0,1078.27,1078.43,1076.36,1076.77,22971.42,1769.79
1557,1557.0,1076.71,1080.61,1076.3,1080.45,149.93,2043.2
1558,1558.0,1080.5,1080.66,1073.55,1073.95,8037.24,1674.42
1559,1559.0,1073.84,1074.0,1072.77,1073.17,-983.41,1820.58
1560,1560.0,1073.1,1080.52,1072.69,1080.36,11583.22,2637.17
1561,1561.0,1080.4,1088.06,1079.99,1087.9,14499.21,1685.45
1562,1562.0,1087.67,1096.05,1087.27,1095.89,3621.95,2601.99
1563,1563.0,1095.6,1101.84,1095.19,1101.68,10554.99,1632.6
1564,1564.0,1101.62,1103.25,1101.22,1103.09,9443.52,1028.21
1565,1565.0,1102.81,1102.97,1095.61,1096.01,7170.21,1221.72
1566,1566.0,1095.74,1106.63,1095.33,1106.47,13442.84,1842.27
1567,1567.0,1106.43,1117.3,1106.02,1117.14,10244.16,1631.26
1568,1568.0,1117.14,1117.3,1106.72,1107.12,5149.41,1965.04
1569,1569.0,1107.07,1107.23,1101.02,1101.43,6299.26,2102.94
1570,1570.0,1101.56,1101.72,1092.62,1093.02,5433.93,1926.07
1571,1571.0,1093.06,1110.25,1092.66,1110.08,11169.27,2317.51
1572,1572.0,1109.8,1109.96,1104.03,1104.43,7073.58,2267.43
1573,1573.0,1104.82,1104.98,1094.43,1094.84,10843.11,2073.9
1574,1574.0,1094.66,1109.79,1094.26,1109.63,10461.93,1960.14
1575,1575.0,1109.65,1120.52,1109.25,1120.36,13941.43,2509.32
1576,1576.0,1120.43,1126.8,1120.03,1126.63,17830.2,1586.86
1577,1577.0,1126.67,1134.72,1126.27,1134.56,12491.9,1989.17
1578,1578.0,1134.53,1134.69,1131.69,1132.1,10316.06,1542.49
1579,1579.0,1132.16,1132.32,1123.77,1124.17,11699.7,2289.6
1580,1580.0,1123.97,1124.13,1109.45,1109.85,21192.33,1635.89
1581,1581.0,1110.05,1116.92,1109.65,1116.76,8825.45,2489.32
1582,1582.0,1117.04,1118.24,1116.64,1118.08,11817.16,1475.62
1583,1583.0,1117.87,1118.18,1117.46,1118.02,7759.29,2208.56
1584,1584.0,1117.88,1126.48,1117.48,1126.32,10760.72,2004.4
1585,1585.0,1126.47,1144.86,1126.07,1144.7,3789.24,2109.29
1586,1586.0,1145.01,1145.18,1137.57,1137.97,4823.11,1865.05
1587,1587.0,1137.87,1146.38,1137.47,1146.22,13258.8,1905.57
1588,1588.0,1146.33,1146.49,1136.68,1137.08,10243.62,1850.03
1589,1589.0,1136.7,1138.28,1136.3,1138.12,18559.44,2779.8
1590,1590.0,1138.11,1153.0,1137.7,1152.84,2798.41,1975.64
1591,1591.0,1152.94,1173.04,1152.54,1172.88,3886.42,1673.97
1592,1592.0,1173.18,1194.49,1172.78,1194.33,9448.87,2878.63
1593,1593.0,1194.71,1198.17,1194.31,1198.0,12683.55,2532.97
1594,1594.0,1197.91,1202.61,1197.5,1202.45,8491.46,2490.89
1595,1595.0,1202.46,1202.62,1192.8,1193.2,8483.05,1850.7
1596,1596.0,1193.15,1193.31,1181.32,1181.72,3238.84,2103.24
1597,1597.0,1181.78,1181.94,1168.86,1169.26,11222.46,1952.33
1598,1598.0,1169.37,1175.05,1168.97,1174.89,12950.26,2386.02
1599,1599.0,1174.52,1174.68,1172.22,1172.62,15564.41,1854.29
1600,1600.0,1172.59,1174.81,1172.18,1174.65,8910.79,1392.87
1601,1601.0,1174.66,1176.62,1174.26,1176.46,6803.12,2078.74
1602,1602.0,1176.69,1187.87,1176.29,1187.71,12000.54,2118.22
1603,1603.0,1187.47,1188.9,1187.07,1188.74,-778.77,2218.84
1604,1604.0,1188.94,1190.09,1188.54,1189.93,11375.92,2185.78
1605,1605.0,1189.51,1189.67,1181.02,1181.42,6393.88,2028.47
1606,1606.0,1181.11,1196.68,1180.7,1196.52,19615.36,2242.28
1607,1607.0,1196.58,1196.74,1172.69,1173.1,12293.61,2219.26
1608,1608.0,1173.34,1179.36,1172.94,1179.2,8963.94,2124.73
1609,1609.0,1178.99,1179.15,1177.83,1178.24,7910.33,1357.75
1610,1610.0,1178.27,1178.43,1171.55,1171.96,9703.98,1746.47
1611,1611.0,1172.13,1172.29,1163.58,1163.98,9478.01,1629.3
1612,1612.0,1163.87,1164.03,1151.31,1151.71,14247.93,2255.93
1613,1613.0,1151.58,1157.69,1151.18,1157.53,6539.04,2398.2
1614,1614.0,1157.71,1163.6,1157.3,1163.44,4438.95,1613.98
1615,1615.0,1163.55,1163.71,1160.82,1161.22,11239.61,1703.42
1616,1616.0,1161.47,1161.63,1151.92,1152.32,16446.84,2182.05
1617,1617.0,1152.22,1152.38,1137.19,1137.59,19612.4,2161.06
1618,1618.0,1137.61,1137.77,1135.47,1135.88,14472.8,2036.32
1619,1619.0,1135.71,1140.79,1135.31,1140.62,11989.4,2247.4
1620,1620.0,1140.82,1151.03,1140.42,1150.87,12328.19,2106.53
1621,1621.0,1151.02,1155.22,1150.62,1155.06,2802.53,1917.12
1622,1622.0,1154.98,1155.14,1142.88,1143.28,9040.23,2377.85
1623,1623.0,1143.46,1143.62,1137.01,1137.42,10033.71,2814.73
1624,1624.0,1137.53,1153.57,1137.12,1153.41,15404.44,2112.81
1625,1625.0,1153.35,1153.51,1151.82,1152.22,12786.74,1482.03
1626,1626.0,1152.32,1152.48,1131.28,1131.69,11416.53,2295.52
1627,1627.0,1131.3,1131.46,1111.79,1112.19,6994.34,1430.26
1628,1628.0,1112.12,1117.88,1111.72,1117.71,20534.32,1611.35
1629,1629.0,1117.68,1123.25,1117.28,1123.08,5810.27,2496.96
1630,1630.0,1123.06,1123.22,1114.54,1114.94,18524.64,1499.01
1631,1631.0,1114.97,1140.62,1114.57,1140.46,10270.83,2253.33
1632,1632.0,1140.57,1150.26,1140.17,1150.1,12319.05,2128.28
1633,1633.0,1150.07,1150.23,1131.51,1131.91,3980.51,2568.94
1634,1634.0,1131.59,1153.61,1131.18,1153.45,8444.11,2112.61
1635,1635.0,1153.54,1153.7,1140.14,1140.55,16017.08,2674.97
1636,1636.0,1140.26,1140.42,1136.04,1136.45,9856.94,1054.93
1637,1637.0,1136.86,1143.79,1136.46,1143.63,6338.12,1938.42
1638,1638.0,1143.57,1143.73,1141.02,1141.42,1234.69,2267.79
1639,1639.0,1141.28,1141.44,1120.12,1120.52,12881.01,2014.42
1640,1640.0,1120.47,1134.48,1120.07,1134.32,14666.54,1816.58
1641,1641.0,1134.62,1134.78,1128.51,1128.91,10573.06,1374.15
1642,1642.0,1128.54,1130.5,1128.13,1130.34,6393.28,1950.57
1643,1643.0,1130.43,1145.51,1130.03,1145.35,8724.85,2335.51
1644,1644.0,1145.4,1145.7,1144.99,1145.54,5679.62,1961.85
1645,1645.0,1145.66,1153.52,1145.26,1153.36,14071.86,2249.25
1646,1646.0,1153.37,1153.53,1150.6,1151.0,7815.32,2058.28
1647,1647.0,1150.91,1151.08,1136.31,1136.71,14136.76,1605.32
1648,1648.0,1136.43,1139.91,1136.03,1139.75,11086.68,1662.27
1649,1649.0,1139.61,1146.02,1139.2,1145.86,15143.63,1711.63
1650,1650.0,1145.94,1146.11,1137.78,1138.18,8786.21,1926.69
1651,1651.0,1137.71,1139.05,1137.31,1138.89,10414.66,2378.37
1652,1652.0,1138.56,1152.01,1138.16,1151.85,12234.59,2429.44
1653,1653.0,1151.7,1151.86,1135.63,1136.03,14879.76,1851.35
1654,1654.0,1135.97,1144.93,1135.56,1144.77,12396.84,1543.34
1655,1655.0,1144.75,1144.91,1140.65,1141.05,6721.36,2989.85
1656,1656.0,1140.95,1141.11,1116.44,1116.85,4683.42,1543.01
1657,1657.0,1116.89,1117.05,1116.16,1116.57,14156.29,1985.06
1658,1658.0,1116.39,1119.1,1115.99,1118.94,15042.2,2117.93
1659,1659.0,1119.12,1126.21,1118.72,1126.05,8000.1,1902.64
1660,1660.0,1125.98,1126.82,1125.58,1126.66,3679.11,1439.17
1661,1661.0,1126.58,1133.35,1126.17,1133.19,10366.31,2110.19
1662,1662.0,1133.15,1144.89,1132.75,1144.73,12270.18,2236.44
1663,1663.0,1144.97,1145.13,1135.99,1136.4,12549.82,2131.57
1664,1664.0,1136.65,1155.17,1136.25,1155.01,21023.24,2220.25
1665,1665.0,1155.51,1155.67,1147.05,1147.45,10820.76,2275.27
1666,1666.0,1147.56,1147.72,1144.64,1145.05,8835.89,2091.0
1667,1667.0,1144.91,1145.08,1129.06,1129.46,6030.91,2139.59
1668,1668.0,1128.99,1136.7,1128.59,1136.54,5163.77,1921.15
1669,1669.0,1136.73,1136.89,1122.85,1123.25,6112.43,2245.01
1670,1670.0,1123.13,1123.29,1111.59,1111.99,12097.31,2382.45
1671,1671.0,1112.08,1122.38,1111.67,1122.22,2202.45,934.78
1672,1672.0,1122.3,1122.46,1118.08,1118.48,8583.5,1688.86
1673,1673.0,1118.22,1120.64,1117.81,1120.48,10002.56,2185.03
1674,1674.0,1120.5,1121.57,1120.1,1121.41,11918.35,1445.46
1675,1675.0,1121.33,1121.49,1116.48,1116.88,12592.25,1755.28
1676,1676.0,1117.04,1117.2,1108.93,1109.33,12201.05,1881.59
1677,1677.0,1110.01,1110.58,1109.61,1110.42,7072.58,2506.75
1678,1678.0,1110.43,1111.83,1110.03,1111.67,13865.34,2579.21
1679,1679.0,1111.94,1112.1,1105.61,1106.01,18173.19,1878.47
1680,1680.0,1105.99,1107.7,1105.59,1107.54,5434.79,1497.16
1681,1681.0,1107.83,1107.99,1094.21,1094.62,2279.21,2249.15
1682,1682.0,1095.0,1095.92,1094.59,1095.76,5798.25,2051.96
1683,1683.0,1095.84,1096.0,1095.2,1095.61,-232.81,1162.65
1684,1684.0,1095.85,1103.54,1095.45,1103.38,11748.27,2062.55
1685,1685.0,1103.73,1112.25,1103.32,1112.09,12288.86,2584.45
1686,1686.0,1112.18,1112.34,1101.74,1102.14,6690.59,1667.8
1687,1687.0,1102.11,1102.27,1093.08,1093.48,15210.12,1761.79
1688,1688.0,1093.51,1093.68,1091.04,1091.44,6618.11,2115.46
1689,1689.0,1091.7,1091.86,1082.63,1083.03,2383.17,2609.13
1690,1690.0,1082.95,1093.26,1082.55,1093.1,6875.51,2525.63
1691,1691.0,1093.06,1093.22,1081.82,1082.22,12636.07,1614.78
1692,1692.0,1081.94,1087.28,1081.53,1087.12,3495.15,1473.41
1693,1693.0,1086.94,1095.03,1086.53,1094.86,8755.7,1623.67
1694,1694.0,1094.71,1099.76,1094.31,1099.6,11516.92,1876.22
1695,1695.0,1099.77,1119.53,1099.37,1119.36,10938.23,2200.13
1696,1696.0,1119.4,1126.35,1118.99,1126.19,3127.16,2049.43
1697,1697.0,1126.25,1126.61,1125.85,1126.45,22464.82,2201.73
1698,1698.0,1126.34,1126.5,1120.39,1120.79,3341.05,1907.52
1699,1699.0,1121.15,1121.31,1103.56,1103.96,7899.99,2049.01
1700,1700.0,1104.12,1105.58,1103.71,1105.42,14797.65,1857.94
1701,1701.0,1105.45,1122.7,1105.04,1122.53,11685.68,1540.93
1702,1702.0,1122.72,1122.88,1105.2,1105.6,-872.52,2086.4
1703,1703.0,1105.5,1105.66,1094.34,1094.74,15233.99,1952.83
1704,1704.0,1094.93,1096.22,1094.53,1096.06,11447.34,2437.2
1705,1705.0,1096.53,1096.69,1088.97,1089.37,4432.89,2044.44
1706,1706.0,1089.17,1089.33,1083.34,1083.75,9912.76,2192.3
1707,1707.0,1083.75,1092.99,1083.35,1092.83,13666.4,1949.04
1708,1708.0,1092.64,1103.17,1092.24,1103.01,5804.28,2806.14
1709,1709.0,1102.91,1103.07,1100.2,1100.6,12957.79,1944.21
1710,1710.0,1100.57,1110.48,1100.17,1110.32,-796.98,2260.69
1711,1711.0,1110.39,1110.55,1102.94,1103.35,9642.62,1949.7
1712,1712.0,1103.13,1103.29,1095.6,1096.0,14571.28,1802.06
1713,1713.0,1095.92,1097.63,1095.51,1097.47,14566.7,1917.41
1714,1714.0,1097.63,1099.0,1097.22,1098.84,6767.89,1581.13
1715,1715.0,1098.76,1098.92,1091.0,1091.41,14367.85,1366.63
1716,1716.0,1091.41,1091.57,1085.55,1085.95,5285.78,1688.83
1717,1717.0,1085.94,1100.64,1085.53,1100.47,16605.31,2393.7
1718,1718.0,1100.48,1110.64,1100.07,1110.47,10239.51,2238.33
1719,1719.0,1110.7,1110.86,1101.58,1101.99,10823.29,2045.42
1720,1720.0,1101.99,1102.15,1085.79,1086.2,4054.83,1879.88
1721,1721.0,1086.01,1086.81,1085.61,1086.65,11032.39,1527.59
1722,1722.0,1086.44,1086.6,1082.17,1082.57,8159.62,2237.73
1723,1723.0,1082.81,1082.97,1056.93,1057.33,1678.38,1822.04
1724,1724.0,1057.42,1071.23,1057.02,1071.07,18934.88,1806.25
1725,1725.0,1071.12,1071.28,1062.87,1063.28,13431.9,1671.28
1726,1726.0,1063.28,1063.44,1060.59,1060.99,16828.07,1602.4
1727,1727.0,1061.38,1061.54,1058.43,1058.83,16559.58,1935.91
1728,1728.0,1058.94,1060.84,1058.54,1060.68,16.98,2318.74
1729,1729.0,1060.74,1065.27,1060.34,1065.11,11018.81,2116.94
1730,1730.0,1065.02,1065.18,1042.79,1043.2,8825.23,2431.02
1731,1731.0,1043.25,1049.93,1042.85,1049.77,11140.05,2768.15
1732,1732.0,1049.72,1049.88,1044.82,1045.22,5219.03,2033.59
1733,1733.0,1044.98,1045.14,1025.33,1025.73,7143.17,2143.46
1734,1734.0,1025.91,1038.45,1025.51,1038.29,11046.14,871.44
1735,1735.0,1038.14,1038.3,1033.46,1033.86,12011.73,2541.49
1736,1736.0,1033.94,1050.23,1033.54,1050.07,13410.6,1804.03
1737,1737.0,1050.44,1050.6,1040.05,1040.45,4119.83,1881.02
1738,1738.0,1040.18,1045.59,1039.77,1045.42,21963.09,1935.04
1739,1739.0,1045.61,1052.21,1045.2,1052.05,8685.14,2112.72
1740,1740.0,1051.93,1064.95,1051.53,1064.79,7912.51,1681.5
1741,1741.0,1064.96,1072.85,1064.56,1072.69,5082.84,2190.8
1742,1742.0,1072.93,1073.09,1054.14,1054.55,10860.56,2333.43
1743,1743.0,1054.8,1054.96,1049.68,1050.08,8527.28,1684.74
1744,1744.0,1049.88,1050.04,1036.9,1037.31,9866.91,1301.33
1745,1745.0,1036.91,1037.07,1029.16,1029.56,8002.39,2098.63
1746,1746.0,1029.36,1029.52,1028.8,1029.2,18347.62,2243.74
1747,1747.0,1029.31,1046.37,1028.91,1046.21,7380.45,1669.06
1748,1748.0,1046.11,1054.1,1045.71,1053.94,14703.11,1713.02
1749,1749.0,1053.9,1055.57,1053.5,1055.41,9135.83,2433.33
1750,1750.0,1055.29,1065.86,1054.89,1065.7,10342.0,2095.45
1751,1751.0,1065.84,1066.0,1057.57,1057.97,13712.82,2579.33
1752,1752.0,1058.14,1058.3,1052.39,1052.79,12800.22,1876.92
1753,1753.0,1052.7,1053.86,1052.3,1053.7,9477.83,1876.85
1754,1754.0,1053.61,1062.14,1053.21,1061.98,10675.25,2465.45
1755,1755.0,1061.99,1062.15,1048.45,1048.86,9615.65,2169.15
1756,1756.0,1048.87,1065.53,1048.46,1065.37,12716.96,2208.69
1757,1757.0,1065.12,1065.28,1064.42,1064.82,11682.2,2288.13
1758,1758.0,1064.83,1064.99,1056.52,1056.93,17296.26,2290.97
1759,1759.0,1056.9,1067.86,1056.5,1067.7,15460.19,1630.59
1760,1760.0,1068.1,1068.26,1045.61,1046.01,7222.89,2403.68
1761,1761.0,1046.13,1046.29,1041.0,1041.4,9208.84,2143.29
1762,1762.0,1041.26,1041.42,1040.65,1041.06,7317.44,1325.73
1763,1763.0,1041.18,1041.34,1036.0,1036.4,4363.73,2542.43
1764,1764.0,1036.16,1039.57,1035.75,1039.4,6312.55,1269.45
1765,1765.0,1039.33,1043.73,1038.93,1043.57,13784.0,1950.04
1766,1766.0,1043.7,1063.73,1043.29,1063.57,16317.14,2275.24
1767,1767.0,1063.35,1063.51,1059.28,1059.69,12520.47,2156.74
1768,1768.0,1059.92,1065.34,1059.52,1065.18,12822.5,1824.06
1769,1769.0,1065.12,1065.28,1060.83,1061.23,16046.96,2287.56
1770,1770.0,1061.32,1061.48,1046.31,1046.71,8830.78,1908.9
1771,1771.0,1047.06,1047.22,1024.09,1024.49,18068.35,2416.32
1772,1772.0,1024.35,1024.64,1023.95,1024.47,8062.78,2533.5
1773,1773.0,1024.29,1027.38,1023.88,1027.22,10799.04,2026.95
1774,1774.0,1027.16,1027.32,1002.07,1002.47,6802.52,2108.26
1775,1775.0,1002.62,1002.79,1000.71,1001.11,17166.44,1623.33
1776,1776.0,1001.2,1001.36,994.87,995.27,7996.55,2748.15
1777,1777.0,995.2,998.21,994.8,998.05,8946.93,2406.77
1778,1778.0,998.05,998.78,997.65,998.62,1935.59,2094.36
1779,1779.0,998.45,1003.15,998.05,1002.98,9034.08,3085.86
1780,1780.0,1003.1,1003.26,993.93,994.33,7906.81,2468.92
1781,1781.0,994.55,1003.68,994.15,1003.52,15596.79,1829.19
1782,1782.0,1003.72,1009.24,1003.31,1009.08,10111.87,1610.71
1783,1783.0,1009.43,1022.66,1009.03,1022.5,2351.68,1938.69
1784,1784.0,1022.8,1022.96,1021.4,1021.81,6422.22,1115.22
1785,1785.0,1022.19,1027.77,1021.78,1027.61,15225.92,2527.86
1786,1786.0,1027.45,1027.61,1021.47,1021.87,4228.96,2018.55
1787,1787.0,1021.69,1021.85,1009.03,1009.43,9956.49,2658.94
1788,1788.0,1009.38,1009.54,1002.75,1003.15,14564.02,1321.42
1789,1789.0,1003.36,1003.52,999.63,1000.03,20755.24,2768.44
1790,1790.0,999.69,999.85,994.16,994.56,15525.69,2046.39
1791,1791.0,994.33,994.49,989.65,990.05,2893.52,1688.5
1792,1792.0,990.1,1005.25,989.69,1005.09,11307.4,2661.08
1793,1793.0,1004.65,1004.82,1003.18,1003.58,18779.86,1890.04
1794,1794.0,1003.56,1007.45,1003.16,1007.29,17758.36,1805.42
1795,1795.0,1007.24,1014.96,1006.84,1014.8,7354.66,2099.52
1796,1796.0,1014.94,1019.3,1014.54,1019.14,12541.72,1976.94
1797,1797.0,1019.12,1020.77,1018.72,1020.61,3696.18,2058.92
1798,1798.0,1020.55,1027.25,1020.14,1027.09,12939.11,1974.35
1799,1799.0,1027.23,1028.2,1026.83,1028.04,5059.17,1891.91
1800,1800.0,1027.95,1030.91,1027.55,1030.75,22777.89,1657.89
1801,1801.0,1031.0,1041.46,1030.6,1041.3,3273.28,2163.6
1802,1802.0,1041.16,1041.32,1022.8,1023.2,13575.72,1824.2
1803,1803.0,1023.49,1023.66,1004.8,1005.2,4015.47,1991.19
1804,1804.0,1005.23,1005.39,1002.05,1002.46,9545.38,2346.6
1805,1805.0,1002.61,1002.77,986.39,986.8,4874.22,2264.26
1806,1806.0,987.0,996.77,986.6,996.6,6432.86,2146.21
1807,1807.0,996.69,1020.55,996.29,1020.39,13506.88,2055.96
1808,1808.0,1020.28,1025.29,1019.88,1025.13,3991.03,1811.08
1809,1809.0,1025.14,1036.46,1024.74,1036.3,16525.77,2430.88
1810,1810.0,1036.26,1036.43,1033.61,1034.01,15043.7,1303.73
1811,1811.0,1033.96,1034.12,1033.5,1033.9,10855.16,1928.53
1812,1812.0,1033.73,1036.62,1033.32,1036.46,12689.7,1651.33
1813,1813.0,1036.46,1036.62,1034.92,1035.33,11629.49,2048.84
1814,1814.0,1035.84,1036.0,1030.31,1030.72,9055.07,1619.63
1815,1815.0,1030.75,1035.91,1030.34,1035.75,-2286.87,2088.75
1816,1816.0,1035.75,1035.91,1029.95,1030.35,10147.4,1798.07
1817,1817.0,1030.51,1030.67,1028.39,1028.79,16786.11,2089.81
1818,1818.0,1028.93,1031.11,1028.52,1030.95,1687.04,2188.78
1819,1819.0,1030.99,1031.15,1030.36,1030.77,10839.09,1438.78
1820,1820.0,1030.87,1050.15,1030.47,1049.98,2893.69,2461.09
1821,1821.0,1049.86,1068.55,1049.46,1068.38,10797.36,1855.22
1822,1822.0,1068.56,1068.73,1061.74,1062.14,9386.2,1604.47
1823,1823.0,1062.77,1066.48,1062.36,1066.32,4295.76,2306.59
1824,1824.0,1066.37,1069.74,1065.96,1069.57,11910.73,1869.65
1825,1825.0,1069.28,1069.44,1061.58,1061.98,16066.06,1992.89
1826,1826.0,1061.56,1075.99,1061.16,1075.83,5550.52,2234.49
1827,1827.0,1075.6,1075.76,1059.71,1060.11,13555.02,2052.72
1828,1828.0,1060.38,1067.92,1059.98,1067.76,18058.56,1652.2
1829,1829.0,1067.92,1068.08,1049.73,1050.14,6641.61,1657.66
1830,1830.0,1050.4,1050.56,1036.26,1036.66,9995.01,3106.29
1831,1831.0,1036.68,1036.85,1023.14,1023.55,13383.28,2428.79
1832,1832.0,1023.82,1032.56,1023.42,1032.39,7685.17,2100.05
1833,1833.0,1032.45,1035.11,1032.04,1034.95,19057.89,2361.45
1834,1834.0,1035.16,1041.86,1034.76,1041.7,11853.59,1993.61
1835,1835.0,1041.85,1046.85,1041.45,1046.68,10783.58,2114.1
1836,1836.0,1046.34,1046.51,1041.82,1042.22,9777.43,2230.71
1837,1837.0,1042.32,1042.48,1039.43,1039.83,431.19,1529.49
1838,1838.0,1039.69,1039.85,1037.8,1038.2,11118.9,2772.14
1839,1839.0,1038.16,1040.52,1037.76,1040.36,-1148.91,2472.81
1840,1840.0,1040.54,1047.75,1040.13,1047.59,14137.13,2305.71
1841,1841.0,1047.66,1050.49,1047.26,1050.33,19876.96,2173.84
1842,1842.0,1050.2,1060.81,1049.8,1060.65,11075.81,1322.48
1843,1843.0,1060.92,1061.08,1047.35,1047.75,8356.45,1877.52
1844,1844.0,1047.82,1065.8,1047.42,1065.64,17475.2,1489.76
1845,1845.0,1065.73,1065.89,1046.88,1047.28,546.75,1492.11
1846,1846.0,1047.47,1057.48,1047.06,1057.31,5679.25,2683.54
1847,1847.0,1057.12,1057.28,1043.86,1044.26,10040.96,1879.72
1848,1848.0,1044.12,1044.28,1027.22,1027.63,8830.27,2115.09
1849,1849.0,1027.76,1037.96,1027.36,1037.8,6926.79,2468.24
1850,1850.0,1037.89,1040.55,1037.48,1040.39,16891.1,2477.39
1851,1851.0,1039.91,1040.07,1030.99,1031.39,20040.94,1629.86
1852,1852.0,1031.68,1031.84,1007.84,1008.24,8391.41,1960.36
1853,1853.0,1008.33,1009.16,1007.92,1009.0,3343.56,1902.85
1854,1854.0,1009.22,1009.38,999.08,999.48,7463.59,1928.26
1855,1855.0,999.65,1009.85,999.25,1009.69,7527.38,1592.07
1856,1856.0,1009.71,1023.5,1009.31,1023.34,13582.96,1039.61
1857,1857.0,1023.33,1023.49,1009.66,1010.06,3995.46,2108.59
1858,1858.0,1009.98,1017.54,1009.57,1017.38,15133.61,1586.42
1859,1859.0,1017.37,1017.53,1008.95,1009.35,14308.46,1940.1
1860,1860.0,1009.35,1012.88,1008.95,1012.72,10077.94,2022.17
1861,1861.0,1012.91,1019.75,1012.5,1019.59,4565.66,1967.21
1862,1862.0,1019.49,1019.65,1008.44,1008.85,17617.16,1590.16
1863,1863.0,1008.65,1010.55,1008.25,1010.39,6762.92,2207.25
1864,1864.0,1010.36,1018.46,1009.95,1018.3,16175.0,1993.32
1865,1865.0,1018.29,1018.45,994.43,994.84,14370.65,2185.35
1866,1866.0,994.93,996.75,994.53,996.59,6874.79,2529.33
1867,1867.0,996.83,999.99,996.42,999.82,7704.23,2576.38
1868,1868.0,999.76,999.93,997.71,998.11,14656.95,2630.01
1869,1869.0,997.81,1025.87,997.41,1025.7,7249.1,715.15
1870,1870.0,1025.61,1025.77,1020.51,1020.92,6574.94,1877.1
1871,1871.0,1021.01,1041.98,1020.61,1041.82,13317.62,1953.56
1872,1872.0,1041.85,1042.01,1038.24,1038.65,10816.94,1585.25
1873,1873.0,1039.01,1039.17,1031.37,1031.77,8465.75,2172.04
1874,1874.0,1031.37,1043.86,1030.96,1043.7,13589.21,2428.61
1875,1875.0,1043.95,1044.11,1026.83,1027.24,2540.36,1483.78
1876,1876.0,1027.3,1029.55,1026.89,1029.39,7219.21,2205.24
1877,1877.0,1028.93,1029.09,1025.46,1025.86,12663.18,2795.91
1878,1878.0,1025.74,1029.29,1025.33,1029.13,19281.6,2123.4
1879,1879.0,1029.22,1029.38,1027.57,1027.97,10671.23,2559.35
1880,1880.0,1027.81,1033.82,1027.4,1033.66,18679.4,1801.25
1881,1881.0,1033.87,1034.03,1032.12,1032.52,5082.07,1620.28
1882,1882.0,1032.55,1032.71,1031.81,1032.22,14020.87,1827.0
1883,1883.0,1032.36,1032.52,1028.19,1028.59,16985.23,2403.59
1884,1884.0,1028.61,1038.33,1028.21,1038.17,11286.59,1429.17
1885,1885.0,1038.1,1038.26,1029.52,1029.92,4385.33,2112.81
1886,1886.0,1029.97,1030.13,1018.31,1018.72,11961.59,2122.31
1887,1887.0,1018.48,1018.64,1006.55,1006.96,1078.43,1716.66
1888,1888.0,1006.88,1014.07,1006.48,1013.91,15526.9,1176.85
1889,1889.0,1013.97,1014.13,1006.31,1006.72,4392.94,2287.03
1890,1890.0,1006.81,1006.97,995.28,995.68,13512.32,2327.72
1891,1891.0,995.53,995.69,994.98,995.38,-1440.6,1940.32
1892,1892.0,995.36,995.52,987.53,987.93,17069.06,2078.66
1893,1893.0,988.08,988.24,972.71,973.11,8034.49,1678.45
1894,1894.0,973.01,973.17,965.34,965.74,14778.21,1833.06
1895,1895.0,965.88,966.04,959.95,960.35,16889.75,2071.71
1896,1896.0,960.44,960.6,953.59,953.99,12768.64,2075.55
1897,1897.0,954.02,954.19,953.39,953.79,15361.31,2108.94
1898,1898.0,953.81,953.97,919.62,920.02,4794.98,2087.54
1899,1899.0,920.05,921.7,919.65,921.54,11881.11,1934.65
1900,1900.0,921.73,921.89,918.13,918.53,-658.48,2527.82
1901,1901.0,918.6,923.18,918.2,923.02,6877.04,1934.96
1902,1902.0,923.09,923.25,919.36,919.77,17286.52,1506.07
1903,1903.0,919.54,919.7,918.24,918.64,14880.14,2535.77
1904,1904.0,918.61,928.25,918.2,928.09,9498.74,1735.69
1905,1905.0,928.32,930.69,927.92,930.53,19822.93,1623.39
1906,1906.0,930.43,936.57,930.02,936.4,10356.95,2145.6
1907,1907.0,936.4,939.12,936.0,938.96,7142.45,1880.9
1908,1908.0,938.94,939.1,930.96,931.36,5450.27,2623.56
1909,1909.0,931.59,948.22,931.18,948.06,11904.36,2081.95
1910,1910.0,948.28,948.44,941.48,941.89,11508.08,2334.56
1911,1911.0,942.11,944.01,941.7,943.85,22934.66,1772.11
1912,1912.0,943.63,953.8,943.22,953.64,-948.65,1798.93
1913,1913.0,953.77,953.93,945.45,945.85,12066.14,1669.58
1914,1914.0,945.56,951.44,945.16,951.28,14555.21,1669.15
1915,1915.0,951.45,951.62,950.94,951.34,8519.94,2630.58
1916,1916.0,951.3,965.13,950.9,964.97,5870.11,2431.39
1917,1917.0,964.77,978.27,964.37,978.11,6453.73,1709.42
1918,1918.0,978.54,984.94,978.13,984.78,10874.36,2184.66
1919,1919.0,984.88,988.06,984.48,987.89,5668.22,2856.97
1920,1920.0,988.27,991.3,987.86,991.14,7765.14,1580.28
1921,1921.0,991.24,994.03,990.84,993.87,16636.72,1873.82
1922,1922.0,994.08,994.24,982.41,982.81,12519.79,1725.8
1923,1923.0,982.75,987.99,982.35,987.83,13951.59,2095.74
1924,1924.0,987.61,998.04,987.21,997.88,8774.59,2172.77
1925,1925.0,997.89,998.05,988.31,988.71,19158.52,2251.23
1926,1926.0,988.86,989.02,987.18,987.59,11211.35,2244.81
